Date,Open,Open,High,High,Low,Low,Close,Close,Adj Close,Adj Close,Volume,Volume
,AAPL,GOOGL,AAPL,GOOGL,AAPL,GOOGL,AAPL,GOOGL,AAPL,GOOGL,AAPL,GOOGL
2015-04-24,32.622501373291016,29.002500534057617,32.657501220703125,29.235000610351562,32.307498931884766,28.417499542236328,32.56999969482422,28.683000564575195,29.26981544494629,28.683000564575195,178103600,92168000
2015-04-27,33.07749938964844,28.638500213623047,33.282501220703125,28.775999069213867,32.787498474121094,28.114999771118164,33.162498474121094,28.305999755859375,29.802278518676758,28.305999755859375,387816800,48062000
2015-04-28,33.6150016784668,28.215999603271484,33.6349983215332,28.39150047302246,32.39250183105469,28.04800033569336,32.63999938964844,28.2185001373291,29.332719802856445,28.2185001373291,475696000,37178000
2015-04-29,32.540000915527344,28.02549934387207,32.897499084472656,28.29199981689453,32.07500076293945,27.950000762939453,32.15999984741211,28.069499969482422,28.901357650756836,28.069499969482422,253544400,33622000
2015-04-30,32.15999984741211,27.92799949645996,32.15999984741211,28.055500030517578,31.145000457763672,27.336000442504883,31.287500381469727,27.438499450683594,28.117265701293945,27.438499450683594,332781600,47240000
2015-05-01,31.524999618530273,27.52549934387207,32.532501220703125,27.56100082397461,31.325000762939453,27.1924991607666,32.23749923706055,27.558000564575195,28.97100257873535,27.558000564575195,234050400,36572000
2015-05-04,32.375,27.54949951171875,32.64250183105469,27.83449935913086,32.064998626708984,27.36949920654297,32.17499923706055,27.642000198364258,28.914840698242188,27.642000198364258,203953200,35260000
2015-05-05,32.037498474121094,27.507999420166016,32.11249923706055,27.63050079345703,31.44499969482422,27.118499755859375,31.450000762939453,27.152000427246094,28.2632999420166,27.152000427246094,197085600,28528000
2015-05-06,31.639999389648438,27.131999969482422,31.6875,27.196500778198242,30.84000015258789,26.61199951171875,31.252500534057617,26.753999710083008,28.085813522338867,26.753999710083008,288564000,39034000
2015-05-07,31.1924991607666,26.795000076293945,31.520000457763672,27.260000228881836,31.0049991607666,26.672500610351562,31.315000534057617,27.101999282836914,28.2595272064209,27.101999282836914,175763600,31844000
2015-05-08,31.670000076293945,27.443500518798828,31.905000686645508,27.639999389648438,31.52750015258789,27.401500701904297,31.905000686645508,27.447500228881836,28.791959762573242,27.447500228881836,222201600,28226000
2015-05-11,31.84749984741211,27.42449951171875,31.889999389648438,27.668500900268555,31.407499313354492,27.280000686645508,31.579999923706055,27.288999557495117,28.498674392700195,27.288999557495117,168143200,21858000
2015-05-12,31.399999618530273,27.140499114990234,31.719999313354492,27.148000717163086,31.204999923706055,26.75,31.467500686645508,26.936500549316406,28.397144317626953,26.936500549316406,192640000,35282000
2015-05-13,31.537500381469727,27.023500442504883,31.797500610351562,27.191999435424805,31.467500686645508,26.948999404907227,31.502500534057617,26.97450065612793,28.428733825683594,26.97450065612793,138776800,24238000
2015-05-14,31.852500915527344,27.19849967956543,32.23749923706055,27.484500885009766,31.790000915527344,27.125,32.23749923706055,27.459999084472656,29.09202003479004,27.459999084472656,180814000,31736000
2015-05-15,32.26750183105469,27.519500732421875,32.372501373291016,27.530000686645508,32.0525016784668,27.125,32.192501068115234,27.324499130249023,29.05141258239746,27.324499130249023,152832000,33440000
2015-05-18,32.095001220703125,27.19099998474121,32.68000030517578,27.41699981689453,32.09000015258789,27.112499237060547,32.54750061035156,27.333499908447266,29.371768951416016,27.333499908447266,203531600,26706000
2015-05-19,32.67250061035156,27.399999618530273,32.720001220703125,27.670000076293945,32.40999984741211,27.356000900268555,32.51750183105469,27.464000701904297,29.344703674316406,27.464000701904297,178532800,47126000
2015-05-20,32.5,27.54599952697754,32.744998931884766,27.803499221801758,32.334999084472656,27.2549991607666,32.51499938964844,27.625499725341797,29.34244728088379,27.625499725341797,145819600,30840000
2015-05-21,32.51750183105469,27.510000228881836,32.907501220703125,27.88050079345703,32.45750045776367,27.46500015258789,32.84749984741211,27.840499877929688,29.64251136779785,27.840499877929688,158921600,34170000
2015-05-22,32.900001525878906,27.722999572753906,33.24250030517578,27.91200065612793,32.849998474121094,27.680999755859375,33.1349983215332,27.72599983215332,29.901939392089844,27.72599983215332,182384000,24266000
2015-05-26,33.150001525878906,27.628999710083008,33.227500915527344,27.666500091552734,32.279998779296875,27.148500442504883,32.404998779296875,27.359500885009766,29.243179321289062,27.359500885009766,282790400,37474000
2015-05-27,32.584999084472656,27.43400001525879,33.064998626708984,27.76449966430664,32.51250076293945,27.32900047302246,33.0099983215332,27.712499618530273,29.789138793945312,27.712499618530273,183332800,34844000
2015-05-28,32.96500015258789,27.68950080871582,32.98749923706055,27.788000106811523,32.775001525878906,27.540000915527344,32.94499969482422,27.708999633789062,29.730491638183594,27.708999633789062,122933200,23544000
2015-05-29,32.807498931884766,27.65999984741211,32.86249923706055,27.69700050354004,32.474998474121094,27.25200080871582,32.56999969482422,27.266000747680664,29.39207649230957,27.266000747680664,203538000,43446000
2015-06-01,32.56999969482422,27.436500549316406,32.84749984741211,27.528499603271484,32.51250076293945,27.179000854492188,32.6349983215332,27.460500717163086,29.45072364807129,27.460500717163086,128451200,33210000
2015-06-02,32.46500015258789,27.37150001525879,32.665000915527344,27.93950080871582,32.33000183105469,27.327499389648438,32.4900016784668,27.697500228881836,29.319887161254883,27.697500228881836,134670400,31842000
2015-06-03,32.665000915527344,27.7549991607666,32.73500061035156,27.899499893188477,32.474998474121094,27.607500076293945,32.529998779296875,27.76449966430664,29.355974197387695,27.76449966430664,123934000,26710000
2015-06-04,32.39500045776367,27.608999252319336,32.64500045776367,27.79800033569336,32.227500915527344,27.45599937438965,32.34000015258789,27.58449935913086,29.18452262878418,27.58449935913086,153800400,26866000
2015-06-05,32.375,27.600000381469727,32.42250061035156,27.666500091552734,32.09000015258789,27.368999481201172,32.162498474121094,27.476499557495117,29.024335861206055,27.476499557495117,142507200,24396000
2015-06-08,32.224998474121094,27.480499267578125,32.3025016784668,27.493499755859375,31.707500457763672,27.147499084472656,31.950000762939453,27.173999786376953,28.832569122314453,27.173999786376953,210699200,27336000
2015-06-09,31.674999237060547,27.17099952697754,32.02000045776367,27.242000579833984,31.405000686645508,26.9424991607666,31.854999542236328,27.107999801635742,28.74683380126953,27.107999801635742,224301600,30016000
2015-06-10,31.979999542236328,27.28499984741211,32.334999084472656,27.73900032043457,31.962499618530273,27.25550079345703,32.220001220703125,27.6299991607666,29.076229095458984,27.6299991607666,156349200,30316000
2015-06-11,32.29499816894531,27.72450065612793,32.54499816894531,27.741500854492188,32.119998931884766,27.458499908447266,32.147499084472656,27.50200080871582,29.010793685913086,27.50200080871582,141563600,25872000
2015-06-12,32.04750061035156,27.357500076293945,32.08250045776367,27.4424991607666,31.77750015258789,27.2814998626709,31.792499542236328,27.37350082397461,28.6904354095459,27.37350082397461,147544800,25468000
2015-06-15,31.524999618530273,27.136499404907227,31.809999465942383,27.202499389648438,31.427499771118164,26.960500717163086,31.729999542236328,27.149999618530273,28.634035110473633,27.149999618530273,175955600,27150000
2015-06-16,31.75749969482422,27.224000930786133,31.962499618530273,27.33449935913086,31.592500686645508,27.078500747680664,31.899999618530273,27.243499755859375,28.787446975708008,27.243499755859375,125976400,32526000
2015-06-17,31.93000030517578,27.270999908447266,31.969999313354492,27.417999267578125,31.684999465942383,27.090499877929688,31.825000762939453,27.329999923706055,28.71976661682129,27.329999923706055,131672400,24440000
2015-06-18,31.8075008392334,27.399999618530273,32.07749938964844,27.862499237060547,31.80500030517578,27.399999618530273,31.969999313354492,27.80900001525879,28.85062026977539,27.80900001525879,141628800,41192000
2015-06-19,31.927499771118164,27.826000213623047,31.954999923706055,27.89550018310547,31.600000381469727,27.613000869750977,31.649999618530273,27.875999450683594,28.56183433532715,27.875999450683594,218867600,59290000
2015-06-22,31.872499465942383,27.970500946044922,32.01499938964844,28.280500411987305,31.770000457763672,27.945499420166016,31.90250015258789,27.983999252319336,28.789703369140625,27.983999252319336,136157200,34752000
2015-06-23,31.8700008392334,27.989500045776367,31.90250015258789,28.2450008392334,31.719999313354492,27.857500076293945,31.75749969482422,28.16950035095215,28.658851623535156,28.16950035095215,121075600,31396000
2015-06-24,31.802499771118164,28.124000549316406,32.45000076293945,28.131999969482422,31.780000686645508,27.840499877929688,32.02750015258789,27.928499221801758,28.90250587463379,27.928499221801758,221123600,28924000
2015-06-25,32.21500015258789,28.014999389648438,32.29999923706055,28.156999588012695,31.875,27.87299919128418,31.875,27.897499084472656,28.7648868560791,27.897499084472656,127752400,26684000
2015-06-26,31.917499542236328,27.98550033569336,31.997499465942383,28.0,31.627500534057617,27.592500686645508,31.6875,27.652999877929688,28.595684051513672,27.652999877929688,176267200,43676000
2015-06-29,31.364999771118164,27.337499618530273,31.61750030517578,27.545000076293945,31.1200008392334,27.011999130249023,31.13249969482422,27.0625,28.094837188720703,27.0625,196645600,37756000
2015-06-30,31.392499923706055,27.254499435424805,31.530000686645508,27.295000076293945,31.21500015258789,26.976999282836914,31.357500076293945,27.00200080871582,28.297882080078125,27.00200080871582,177482800,34510000
2015-07-01,31.725000381469727,27.183000564575195,31.735000610351562,27.29050064086914,31.497499465942383,26.988000869750977,31.649999618530273,27.165000915527344,28.56183433532715,27.165000915527344,120955200,30760000
2015-07-02,31.607500076293945,27.23699951171875,31.672500610351562,27.399999618530273,31.4424991607666,27.178499221801758,31.610000610351562,27.367000579833984,28.525745391845703,27.367000579833984,108844000,28124000
2015-07-06,31.235000610351562,27.112499237060547,31.5575008392334,27.429000854492188,31.212499618530273,27.104999542236328,31.5,27.2810001373291,28.426477432250977,27.2810001373291,112241600,25614000
2015-07-07,31.47249984741211,27.37150001525879,31.537500381469727,27.549999237060547,30.9424991607666,26.99250030517578,31.422500610351562,27.50149917602539,28.356538772583008,27.50149917602539,187787200,33578000
2015-07-08,31.1200008392334,27.280000686645508,31.15999984741211,27.413999557495117,30.635000228881836,27.059999465942383,30.642499923706055,27.084999084472656,27.652647018432617,27.084999084472656,243046400,27662000
2015-07-09,30.962499618530273,27.4325008392334,31.014999389648438,27.444000244140625,29.80500030517578,27.231000900268555,30.017499923706055,27.232500076293945,27.088632583618164,27.232500076293945,314380000,29766000
2015-07-10,30.485000610351562,27.68549919128418,30.962499618530273,27.964500427246094,30.302499771118164,27.600000381469727,30.81999969482422,27.805500030517578,27.812829971313477,27.805500030517578,245418000,43436000
2015-07-13,31.25749969482422,27.975500106811523,31.440000534057617,28.642499923706055,31.079999923706055,27.934999465942383,31.415000915527344,28.58650016784668,28.349781036376953,28.58650016784668,165762000,41792000
2015-07-14,31.510000228881836,28.725000381469727,31.592500686645508,29.48550033569336,31.260000228881836,28.708499908447266,31.40250015258789,29.208999633789062,28.338491439819336,29.208999633789062,127072400,74832000
2015-07-15,31.43000030517578,29.187000274658203,31.787500381469727,29.434499740600586,31.395000457763672,29.010499954223633,31.704999923706055,29.197999954223633,28.61147689819336,29.197999954223633,134596800,41466000
2015-07-16,31.934999465942383,29.475000381469727,32.14250183105469,30.225000381469727,31.837499618530273,29.395999908447266,32.127498626708984,30.089000701904297,28.99275016784668,30.089000701904297,144889600,112642000
2015-07-17,32.27000045776367,34.0,32.404998779296875,35.150001525878906,32.07749938964844,33.900001525878906,32.404998779296875,34.98099899291992,29.243179321289062,34.98099899291992,184658800,257162000
2015-07-20,32.74250030517578,34.44900131225586,33.24250030517578,34.88999938964844,32.67499923706055,34.0885009765625,33.01750183105469,34.641998291015625,29.795909881591797,34.641998291015625,235600800,102436000
2015-07-21,33.212501525878906,34.24399948120117,33.22999954223633,35.279998779296875,32.58000183105469,34.20750045776367,32.6875,34.76750183105469,29.498109817504883,34.76750183105469,307025600,75604000
2015-07-22,30.497499465942383,34.70100021362305,31.375,35.666500091552734,30.497499465942383,34.58100128173828,31.30500030517578,34.755001068115234,28.250497817993164,34.755001068115234,461802400,83100000
2015-07-23,31.549999237060547,34.592498779296875,31.772499084472656,34.80350112915039,31.264999389648438,33.579498291015625,31.290000915527344,33.73649978637695,28.236967086791992,33.73649978637695,203998000,76232000
2015-07-24,31.329999923706055,33.8385009765625,31.434999465942383,33.88949966430664,30.975000381469727,32.659000396728516,31.125,32.73849868774414,28.08806610107422,32.73849868774414,168649200,82622000
2015-07-27,30.772499084472656,32.57849884033203,30.90250015258789,33.35350036621094,30.530000686645508,32.57749938964844,30.6924991607666,32.91350173950195,27.697771072387695,32.91350173950195,177822000,58382000
2015-07-28,30.844999313354492,33.0880012512207,30.977500915527344,33.20500183105469,30.637500762939453,32.670501708984375,30.844999313354492,32.983001708984375,27.835384368896484,32.983001708984375,134472400,34364000
2015-07-29,30.787500381469727,33.112998962402344,30.875,33.166500091552734,30.5674991607666,32.641998291015625,30.747499465942383,33.07149887084961,27.747398376464844,33.07149887084961,148046800,36756000
2015-07-30,30.579999923706055,32.87200164794922,30.642499923706055,33.40250015258789,30.427499771118164,32.58449935913086,30.592500686645508,33.22800064086914,27.607521057128906,33.22800064086914,134513200,39606000
2015-07-31,30.649999618530273,33.23500061035156,30.65999984741211,33.25,30.227500915527344,32.86000061035156,30.325000762939453,32.875,27.366127014160156,32.875,171540000,34922000
2015-08-03,30.375,32.882999420166016,30.642499923706055,33.333499908447266,29.3799991607666,32.882999420166016,29.610000610351562,33.236000061035156,26.720888137817383,33.236000061035156,279904000,31348000
2015-08-04,29.354999542236328,33.21699905395508,29.424999237060547,33.400001525878906,28.3125,33.0255012512207,28.65999984741211,33.06399917602539,25.863584518432617,33.06399917602539,496554400,26188000
2015-08-05,28.237499237060547,33.287498474121094,29.360000610351562,33.99549865722656,28.024999618530273,33.27899932861328,28.850000381469727,33.66450119018555,26.035043716430664,33.66450119018555,397250400,36448000
2015-08-06,28.99250030517578,33.699501037597656,29.125,33.73749923706055,28.530000686645508,33.0364990234375,28.782499313354492,33.50749969482422,26.09170150756836,33.50749969482422,211612000,40660000
2015-08-07,28.645000457763672,33.388999938964844,29.0625,33.439998626708984,28.625,32.94350051879883,28.8799991607666,33.21950149536133,26.18008804321289,33.21950149536133,154681600,27544000
2015-08-10,29.13249969482422,33.35449981689453,29.997499465942383,33.58100128173828,29.13249969482422,33.01150131225586,29.93000030517578,33.15700149536133,27.13191795349121,33.15700149536133,219806400,34458000
2015-08-11,29.452499389648438,34.979000091552734,29.545000076293945,35.20000076293945,28.332500457763672,34.215999603271484,28.372499465942383,34.51499938964844,25.720027923583984,34.51499938964844,388331200,109880000
2015-08-12,28.13249969482422,34.7244987487793,28.854999542236328,34.79999923706055,27.407499313354492,34.0255012512207,28.809999465942383,34.57350158691406,26.116626739501953,34.57350158691406,404870000,58498000
2015-08-13,29.010000228881836,34.459999084472656,29.100000381469727,34.701499938964844,28.635000228881836,34.10900115966797,28.787500381469727,34.32550048828125,26.096233367919922,34.32550048828125,194143200,36354000
2015-08-14,28.579999923706055,34.20199966430664,29.077499389648438,34.612998962402344,28.502500534057617,34.14500045776367,28.989999771118164,34.46849822998047,26.279800415039062,34.46849822998047,171718000,27598000
2015-08-17,29.010000228881836,34.402000427246094,29.412500381469727,34.73699951171875,28.875,34.15299987792969,29.290000915527344,34.705501556396484,26.551759719848633,34.705501556396484,163538800,24680000
2015-08-18,29.107500076293945,34.55350112915039,29.360000610351562,34.78799819946289,29.002500534057617,34.26599884033203,29.125,34.436500549316406,26.402183532714844,34.436500549316406,138242800,27710000
2015-08-19,29.024999618530273,34.50550079345703,29.1299991607666,35.0099983215332,28.670000076293945,34.34000015258789,28.752500534057617,34.70199966430664,26.06450843811035,34.70199966430664,193146000,50194000
2015-08-20,28.520000457763672,34.45500183105469,28.587499618530273,34.80799865722656,27.907499313354492,33.763999938964844,28.162500381469727,33.9739990234375,25.529661178588867,33.9739990234375,274006400,57798000
2015-08-21,27.607500076293945,33.551998138427734,27.975000381469727,33.644500732421875,26.412500381469727,32.154998779296875,26.440000534057617,32.201499938964844,23.96819305419922,32.201499938964844,513102000,91880000
2015-08-24,23.717500686645508,30.030000686645508,27.200000762939453,31.384000778198242,23.0,29.654499053955078,25.780000686645508,30.905500411987305,23.369901657104492,30.905500411987305,648825200,129788000
2015-08-25,27.77750015258789,32.32350158691406,27.77750015258789,32.349998474121094,25.875,30.583499908447266,25.934999465942383,30.62350082397461,23.510400772094727,30.62350082397461,414406400,71430000
2015-08-26,26.772499084472656,32.154998779296875,27.47249984741211,33.124000549316406,26.262500762939453,31.51849937438965,27.422500610351562,32.98699951171875,24.858842849731445,32.98699951171875,387098400,87740000
2015-08-27,28.0575008392334,33.5994987487793,28.309999465942383,33.69900131225586,27.5049991607666,32.55500030517578,28.229999542236328,33.39799880981445,25.590850830078125,33.39799880981445,338464400,58974000
2015-08-28,28.042499542236328,33.28799819946289,28.327499389648438,33.349998474121094,27.885000228881836,32.6875,28.322500228881836,32.984500885009766,25.67470359802246,32.984500885009766,212657600,38836000
2015-08-31,28.00749969482422,32.71699905395508,28.63249969482422,33.22050094604492,28.0,32.317501068115234,28.190000534057617,32.39099884033203,25.55459213256836,32.39099884033203,224917200,38936000
2015-09-01,27.537500381469727,31.690500259399414,27.969999313354492,32.22200012207031,26.84000015258789,31.253000259399414,26.93000030517578,31.47800064086914,24.412384033203125,31.47800064086914,307383600,51458000
2015-09-02,27.5575008392334,31.899999618530273,28.084999084472656,32.25299835205078,27.282499313354492,31.531999588012695,28.084999084472656,32.24549865722656,25.45940589904785,32.24549865722656,247555200,37630000
2015-09-03,28.122499465942383,32.39649963378906,28.19499969482422,32.5625,27.510000228881836,31.690500259399414,27.592500686645508,31.852500915527344,25.012956619262695,31.852500915527344,212935600,34572000
2015-09-04,27.24250030517578,31.485000610351562,27.612499237060547,31.725000381469727,27.127500534057617,31.325000762939453,27.3174991607666,31.447999954223633,24.763654708862305,31.447999954223633,199985200,40478000
2015-09-08,27.9375,32.04999923706055,28.139999389648438,32.25199890136719,27.579999923706055,31.645000457763672,28.077499389648438,32.194000244140625,25.45261001586914,32.194000244140625,219374400,39092000
2015-09-09,28.440000534057617,32.59400177001953,28.5049991607666,32.86800003051758,27.4424991607666,32.04499816894531,27.537500381469727,32.170501708984375,24.963096618652344,32.170501708984375,340043200,40978000
2015-09-10,27.5674991607666,32.19499969482422,28.31999969482422,32.744998931884766,27.475000381469727,32.084999084472656,28.142499923706055,32.55400085449219,25.51152992248535,32.55400085449219,251571200,27850000
2015-09-11,27.947500228881836,32.510501861572266,28.552499771118164,32.765499114990234,27.940000534057617,32.37049865722656,28.552499771118164,32.76499938964844,25.883203506469727,32.76499938964844,199662000,34892000
2015-09-14,29.145000457763672,32.78150177001953,29.22249984741211,32.79600143432617,28.71500015258789,32.474998474121094,28.827499389648438,32.62350082397461,26.132492065429688,32.62350082397461,233453600,29942000
2015-09-15,28.982500076293945,32.83549880981445,29.13249969482422,33.442501068115234,28.604999542236328,32.66699981689453,29.06999969482422,33.253501892089844,26.352325439453125,33.253501892089844,173364800,35546000
2015-09-16,29.0625,33.27750015258789,29.135000228881836,33.403499603271484,28.860000610351562,33.11000061035156,29.102500915527344,33.2760009765625,26.381786346435547,33.2760009765625,148694000,26252000
2015-09-17,28.915000915527344,33.3745002746582,29.122499465942383,34.0994987487793,28.43000030517578,33.25,28.479999542236328,33.583499908447266,25.817476272583008,33.583499908447266,256450400,47752000
2015-09-18,28.052499771118164,33.25299835205078,28.575000762939453,33.492000579833984,27.967500686645508,33.00149917602539,28.362499237060547,33.04600143432617,25.710966110229492,33.04600143432617,297141200,72544000
2015-09-21,28.417499542236328,33.2755012512207,28.842500686645508,33.45000076293945,28.415000915527344,32.900001525878906,28.802499771118164,33.3489990234375,26.10983657836914,33.3489990234375,200888000,39094000
2015-09-22,28.344999313354492,32.87350082397461,28.545000076293945,32.941001892089844,28.1299991607666,32.25149917602539,28.350000381469727,32.65999984741211,25.699630737304688,32.65999984741211,201384800,54362000
2015-09-23,28.407499313354492,32.64500045776367,28.68000030517578,33.013999938964844,28.325000762939453,32.5364990234375,28.579999923706055,32.66450119018555,25.908124923706055,32.66450119018555,143026800,29160000
2015-09-24,28.3125,32.44850158691406,28.875,32.8385009765625,28.092500686645508,32.10850143432617,28.75,32.74549865722656,26.062240600585938,32.74549865722656,200878000,38692000
2015-09-25,29.110000610351562,32.92900085449219,29.172500610351562,32.92900085449219,28.5049991607666,31.982999801635742,28.677499771118164,32.00749969482422,25.99652099609375,32.00749969482422,224607600,48480000
2015-09-28,28.462499618530273,31.952499389648438,28.642499923706055,32.14250183105469,28.110000610351562,30.892000198364258,28.110000610351562,31.212499618530273,25.482072830200195,31.212499618530273,208436000,47646000
